"Year","Metabolite","Site ID","Country","City","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","Weekday mean","Weekend mean","Daily mean"
2024,"amphetamine","ES008","ES","Tarragona",52.16,54.26,58.36,54.72,59.43,49.99,54.17,53.53,55.62,54.73
2024,"amphetamine","FI001","FI","Espoo",101.47,109.42,115.6,165.69,109.67,119.69,112.34,107.74,127.66,119.13
2024,"amphetamine","FI002","FI","Helsinki",192.18,180.83,183.41,180.03,170.49,213.62,181.68,184.89,186.89,186.03
2024,"amphetamine","FI003","FI","Huittinen",30.04,28.69,,24.25,25.28,21.82,19.83,26.81,23.78,25.51
2024,"amphetamine","FI004","FI","Hämeenlinna",73.95,85.08,79.76,79.77,84.05,67.22,68.89,75.97,77.7,76.96
2024,"amphetamine","FI005","FI","Joensuu",79.14,83.53,95.9,144.48,126.78,94.26,84.77,82.48,115.35,101.27
2024,"amphetamine","FI006","FI","Jyväskylä",121.87,104.92,100.77,124.94,126.59,108.07,103.97,110.26,115.09,113.02
2024,"amphetamine","FI007","FI","Kajaani",152.68,144.83,189.81,168.04,138.62,170.37,155.01,150.84,166.71,159.91
2024,"amphetamine","FI008","FI","Kemi",72.15,66.85,75.48,101.12,103.73,87.88,87.67,75.56,92.05,84.98
2024,"amphetamine","FI009","FI","Kokkola",87.06,89.35,96.82,91.99,96.45,80.7,78.13,84.85,91.49,88.64
2024,"amphetamine","FI010","FI","Kotka",131.75,149.81,132.59,125.58,114.89,124.03,103.05,128.2,124.27,125.95
2024,"amphetamine","FI011","FI","Kouvola",149.39,156.73,137.38,136.15,115.26,173.66,160.14,155.42,140.61,146.96
2024,"amphetamine","FI012","FI","Kuopio",209.05,230.43,242.29,212.33,225.11,174.36,146.34,195.27,213.52,205.7
2024,"amphetamine","FI013","FI","Lahti",224.22,199.28,183.96,221.15,242.31,218.96,223.84,215.78,216.59,216.24
2024,"amphetamine","FI014","FI","Lappeenranta",144.79,186.68,174.08,208.12,192.16,164.34,149.27,160.25,184.67,174.2
2024,"amphetamine","FI015","FI","Mariehamn",92.78,84.37,74.15,79.96,100.8,89.19,86.38,87.84,86.02,86.8
2024,"amphetamine","FI016","FI","Mikkeli",68.91,86.88,109.42,99.85,99.65,91.08,84.03,79.94,100,91.4
2024,"amphetamine","FI017","FI","Oulu",124.34,126.12,139.86,180.49,154.49,134.93,120.21,123.56,152.44,140.06
2024,"amphetamine","FI018","FI","Pietarsaari",41.46,29.41,29.97,27.97,33.21,37.77,31.81,34.23,32.23,33.09
2024,"amphetamine","FI019","FI","Pori",42.89,61.12,64.84,80.1,67.46,54.14,58.67,54.23,66.64,61.32
2024,"amphetamine","FI020","FI","Porvoo",110.6,144.97,122.26,159.69,130.66,113.85,115.02,123.53,131.62,128.15
2024,"amphetamine","FI021","FI","Rauma",133.94,94.04,75.53,78.45,62.69,69.15,73.08,100.35,71.45,83.84
2024,"amphetamine","FI022","FI","Rovaniemi",197.64,236.3,200.6,202.35,175.41,156.47,152.29,195.41,183.71,188.72
2024,"amphetamine","FI024","FI","Savonlinna",81.98,97.63,87.05,84.05,73.13,66.79,58.17,79.26,77.75,78.4
2024,"amphetamine","FI025","FI","Seinäjoki",60.58,60.66,50.86,49.5,58.59,52.25,39.15,53.46,52.8,53.08
2024,"amphetamine","FI026","FI","Tampere",128.05,161.02,154.9,170.01,197.32,163.72,144.72,144.6,171.49,159.96
2024,"amphetamine","FI027","FI","Turku",150.22,176.04,152.92,197.53,183.91,154.47,157.59,161.28,172.21,167.53
2024,"amphetamine","FI028","FI","Vaasa",64.39,73.03,71.09,80.6,75.77,78.94,73.52,70.31,76.6,73.9
2024,"amphetamine","FI029","FI","Vihti",40.87,86.63,105.68,76.33,50.46,51.11,47.18,58.23,70.89,65.47
2024,"amphetamine","FR005","FR","Paris Seine Centre",6.32,5.03,5.41,6.19,5.9,7.06,5.01,5.46,6.14,5.85
2024,"amphetamine","GB001","GB","Bristol",61.35,90.94,48.16,75.05,59.21,41.83,74.88,75.72,56.06,64.49
2024,"amphetamine","GR001","GR","Athens",5.88,10.09,20.6,11.42,7.83,13.29,21.76,12.58,13.29,12.98
2024,"amphetamine","HR001","HR","Split",115.92,100.37,13.74,97.07,65.76,82.7,83.98,100.09,64.82,79.93
2024,"amphetamine","HR002","HR","Zagreb",85.93,63.78,87.1,,91.85,80.44,69.29,73,86.46,82.75
2024,"amphetamine","HU001","HU","Budapest",168.53,202.2,193.96,222.07,242.79,228.44,,179.75,221.82,203.79
2024,"amphetamine","IE001","IE","Dublin",23.27,23.45,26.1,23.7,23.76,22.95,22.05,22.92,24.13,23.61
2024,"amphetamine","IS002","IS","Reykjavik Klettagarðar",261.79,206.69,121.72,224.69,305.78,347.89,240.88,236.45,250.02,244.2
2024,"amphetamine","IT001","IT","Bologna",2.39,2.19,2.91,3.41,3.88,2.83,2.73,2.43,3.26,2.9
2024,"amphetamine","IT002","IT","Bozen",0.21,2.17,5.48,1.68,1.45,4.04,4.25,2.21,3.16,2.75
2024,"amphetamine","IT003","IT","Milan",4.09,3.65,4.17,,,,4.55,4.01,4.17,4.05
2024,"amphetamine","IT004","IT","Rome",0,0,0,0,0,0,0,0,0,0
2024,"amphetamine","LT002","LT","Klaipeda",20.67,20.79,20,25.84,22.54,24.21,18.95,20.14,23.15,21.86
2024,"amphetamine","LT003","LT","Vilnius",40.84,53.51,54.97,49.07,53.86,67.78,80.1,58.15,56.42,57.16
2024,"amphetamine","LU002","LU","Luxembourg",5.91,6.13,9.71,6.6,8.39,9.17,10.44,7.49,8.47,8.05
2024,"amphetamine","LV001","LV","Riga",145.92,151.72,151.04,119.45,171.21,129.11,104.76,134.13,142.7,139.03
2024,"amphetamine","NL001","NL","Amsterdam",195.51,182.88,189.75,145.57,158.33,163.84,169.86,182.75,164.37,172.25
2024,"amphetamine","NL002","NL","Eindhoven",325.21,314.85,286.06,278.42,337.05,371.11,266.11,302.06,318.16,311.26
2024,"amphetamine","NL003","NL","Groningen",241.63,181.37,210,241.52,237.12,301.05,318.79,247.26,247.42,247.35
2024,"amphetamine","NL007","NL","Rotterdam (2)",144.58,171.69,144.68,183.65,190.5,206.89,170.44,162.24,181.43,173.2
2024,"amphetamine","NL010","NL","Utrecht",319.67,270.01,266.02,284.79,288.5,309.2,391.61,327.1,287.13,304.26
2024,"amphetamine","NL011","NL","Zwolle",254.14,264.43,249,288.33,298.2,304.23,246.83,255.13,284.94,272.17
2024,"amphetamine","NO001","NO","Bergen (2)",453.41,353.68,441.63,499.13,394.99,,414.18,418.67,445.25,430.06
2024,"amphetamine","NO007","NO","Oslo (2)",281.23,285.27,301.51,300.01,295.43,312.34,301.09,289.2,302.32,296.7
2024,"amphetamine","NO009","NO","Trondheim (2)",413.53,385.67,404.42,409.52,386.14,410.64,351.06,383.42,402.68,394.43
2024,"amphetamine","PL003","PL","Krakow P",112.35,76.2,78.73,63.28,85.9,68.03,73.57,87.37,73.98,79.72
2024,"amphetamine","PT001","PT","Almada",3.89,4.55,6.14,6.7,7.44,5.35,2.91,3.78,6.41,5.28
2024,"amphetamine","PT002","PT","Lisbon",22.02,23.2,21.14,15.72,13.41,14.67,18.33,21.18,16.23,18.36
2024,"amphetamine","PT003","PT","Porto",11.72,12.32,13.42,10.95,9.24,8.49,10.62,11.55,10.53,10.97
2024,"amphetamine","RO001","RO","Bucharest",2.69,5.1,4.6,5.47,7.3,7.49,2.14,3.31,6.21,4.97
2024,"amphetamine","SE002","SE","Gävle",543.15,488.21,523.37,503.2,530.14,530.19,509.71,513.69,521.72,518.28
2024,"amphetamine","SE003","SE","Karlstad",322.17,357.57,352.07,355.02,383.09,368.49,428.18,369.31,364.67,366.66
2024,"amphetamine","SE005","SE","Stockholm (2)",372.91,356.23,374.07,343.73,382.59,375.66,331.62,353.59,369.01,362.4
2024,"amphetamine","SE009","SE","Trollhättan",163.58,272.66,341.41,321.52,303.36,317.99,235.19,223.81,321.07,279.39
2024,"amphetamine","SE012","SE","Växjö",128.04,99.92,138.61,95.59,121.81,120.87,135.87,121.28,119.22,120.1
2024,"amphetamine","SI001","SI","Domžale-Kamnik",2.92,1.23,1.06,2.5,4.32,4.39,3.41,2.52,3.07,2.83
2024,"amphetamine","SI002","SI","Koper",19.22,18,10.68,11.41,13.5,10.88,12.04,16.42,11.62,13.68
2024,"amphetamine","SI003","SI","Kranj",9.14,12.68,13.07,62.26,21.14,13.19,12.7,11.5,27.41,20.6
2024,"amphetamine","SI004","SI","Ljubljana",21.39,22.19,21.32,35.12,26.94,22.55,29.1,24.23,26.48,25.51
2024,"amphetamine","SI005","SI","Maribor",20.56,22.34,26.43,51.67,65.73,28.91,11.92,18.27,43.18,32.51
2024,"amphetamine","SI006","SI","Novo mesto",9,6.11,7.33,6.94,10.33,20.08,8.93,8.02,11.17,9.82
2024,"amphetamine","SI007","SI","Velenje",55.96,55.84,56.75,54.64,62.59,63.83,58.33,56.71,59.45,58.28
2024,"amphetamine","SK002","SK","Bratislava C",10.62,15.05,15.87,11.83,11.91,14.53,7.45,11.04,13.53,12.47
2024,"amphetamine","SK004","SK","Piestany",7.04,4.29,8.8,5.51,8.01,11.84,7.88,6.4,8.54,7.62
2024,"amphetamine","TR002","TR","Ankara",8.01,5.97,5.83,5.92,6.88,7.23,7.28,7.09,6.46,6.73
2024,"amphetamine","TR004","TR","Istanbul (II-VII)",6.56,6,5.2,4.98,5.92,6.54,6.1,6.22,5.66,5.9
2024,"amphetamine","US002","US","Seattle",177.52,157.41,196.98,191.12,165.37,149.55,153.87,162.93,175.76,170.26
2024,"cannabis","AT001","AT","Graz",51.78,78.39,73.35,88.35,64.32,54.56,52.44,60.87,70.14,66.17
2024,"cannabis","AT002","AT","Hall-Wattens",45.01,51.82,43.08,71.93,43.07,44.21,48.97,48.6,50.57,49.73
2024,"cannabis","AT004","AT","Innsbruck",67.51,91.87,77.5,89.53,73.35,79.02,74.57,77.99,79.85,79.05
2024,"cannabis","AT005","AT","Kapfenberg",60.42,49.55,77.39,46.77,47.94,52.87,39.27,49.74,56.24,53.46
2024,"cannabis","AT006","AT","Klagenfurt",39.93,36.57,45.58,46.52,47.6,46.7,36.96,37.82,46.6,42.84
2024,"cannabis","AT008","AT","Knittelfeld",35.85,43.65,41.05,39.03,34.17,37.88,41.37,40.29,38.03,39
2024,"cannabis","AT010","AT","Kufstein",77.71,82.71,76.55,77.83,72.68,53.33,77.84,79.42,70.09,74.09
2024,"cannabis","AT013","AT","Purgstall",22.7,46.25,36.07,44.53,43.61,41.68,34.84,34.59,41.47,38.52
2024,"cannabis","AT011","AT","Region Millstättersee",25.61,22.69,27.34,22.66,28.87,25.82,27.6,25.3,26.17,25.8
2024,"cannabis","AT014","AT","Ried im Innkreis",50.08,67.44,52.42,91.68,51.62,40.38,53.42,56.98,59.03,58.15
2024,"cannabis","AT015","AT","Salzburg",47.9,43.74,48.23,50.94,57.47,50.4,56.65,49.43,51.76,50.76
2024,"cannabis","AT016","AT","Steyr",34.32,44.59,41.82,127.18,88.27,52.06,42.52,40.48,77.33,61.54
2024,"cannabis","AT017","AT","Strass im Zillertal",27.38,35.05,31.16,34.64,35.04,31.94,28.58,30.34,33.19,31.97
2024,"cannabis","AT003","AT","Wasserverband Hofsteig",53.87,56.58,55.4,61.35,52.01,57.38,54.42,54.96,56.53,55.86
2024,"cannabis","AT018","AT","Wien",110.83,81.97,79.85,111.09,72.87,73.89,80.87,91.22,84.42,87.34
2024,"cannabis","AT019","AT","Wiener Neustadt",54.09,60.56,45.28,62.51,52.6,60.74,55.78,56.81,55.28,55.94
2024,"cannabis","AT020","AT","Wildon",21.7,29.89,27.05,34.21,39.58,32.24,34.61,28.73,33.27,31.32
2024,"cannabis","AU002","AU","Australia (59 sites)",135.61,150.13,117.8,103.8,143.93,149.69,135.4,140.38,128.8,133.76
2024,"cannabis","BR005","BR","Belo Horizonte (2)",17.92,22.03,13.87,37.43,20.87,29.84,19.14,20.07,25.5,23.42
2024,"cannabis","BR007","BR","Brasilia (I-VII)",74.73,57.22,49.51,50.75,36.48,60.3,53.58,61.84,49.26,54.65
2024,"cannabis","BR010","BR","Curitiba (2)",24.04,14.4,12.63,17.95,19.2,22.31,9.76,16.07,18.02,17.19
2024,"cannabis","BR011","BR","Fortaleza",28.09,23.2,23.29,38.35,34.7,26.2,20.24,23.84,30.63,27.72
2024,"cannabis","BR013","BR","Goiânia",9.78,30.05,96.79,58.12,115.38,9.7,23.56,21.13,69.99,49.05
2024,"cannabis","BR015","BR","João Pessoa",0,0,0,0,0,0,0,0,0,0
2024,"cannabis","BR017","BR","Natal",23.55,21.61,26.56,10.6,21.87,8.71,34.37,26.51,16.93,21.04
2024,"cannabis","BR019","BR","Niterói (2)",46.48,72.5,82.52,61.95,57.9,91.98,52.47,57.64,73.59,67.13
2024,"cannabis","BR023","BR","Porto Alegre (2 - 2024)",32.87,53.34,22.71,27.1,44.75,36.67,45.27,43.13,32.81,37.05
2024,"cannabis","BR024","BR","Recife",0.39,2.8,6.53,4.31,5.36,1.22,17.25,6.81,4.35,5.41
2024,"cannabis","BR027","BR","Serraria",37.46,53.34,24.28,31.59,49.36,41.84,51.93,47.57,36.77,41.4
2024,"cannabis","BR030","BR","São Luis",0.16,3.31,6.51,14.7,0.14,3.8,3.47,2.31,6.29,4.58
2024,"cannabis","BR032","BR","São Paulo (I-V)",13.73,5.66,1.33,4.78,8.1,4.44,16.68,12.02,4.66,7.82
2024,"cannabis","CA002","CA","Montreal",494.92,407.36,262.18,814.82,546.54,509.58,1005.86,636.05,533.28,577.32
2024,"cannabis","CH001","CH","Basel",25.75,20.36,46.19,43.64,17.59,35.38,26,24.03,35.7,30.7
2024,"cannabis","CH002","CH","Berne",74.7,12.9,26.14,47.74,58.12,71.31,38.16,41.92,50.83,47.01
2024,"cannabis","CH003","CH","Geneva",168.03,140.76,44.96,196.44,171.5,188.45,107.45,138.74,150.34,145.37
2024,"cannabis","CH008","CH","Zurich",68.77,79.01,80.83,103.04,90.74,94.42,96.31,81.37,92.26,87.59
2024,"cannabis","CL001","CL","Concepción",28.4,32.55,38.07,107.86,62.87,35.26,24.94,28.63,61.02,47.14
2024,"cannabis","CL002","CL","Lebu",16.8,22.71,49.87,36.63,88.67,47.55,146.58,62.03,55.68,58.4
2024,"cannabis","CL003","CL","Los Angeles",28.96,17.84,48.97,34.56,39.55,,45.88,27.63,41.03,33.37
2024,"cannabis","CZ001","CZ","Brno",69.14,80.68,71.12,81.56,58.43,65.63,79.59,76.47,69.19,72.31
2024,"cannabis","CZ002","CZ","České Budějovice",122.39,70.57,114.76,120.31,124.66,110.88,162.57,118.51,117.65,118.02
2024,"cannabis","CZ003","CZ","Karlovy Vary",72.62,85.07,71.44,64.18,74.18,67.38,68.94,75.54,69.29,71.97
2024,"cannabis","CZ004","CZ","Ostrava",65.98,52.27,83.99,59.31,68.13,51.12,49.92,56.06,65.64,61.53
2024,"cannabis","CZ005","CZ","Plzeň",115.83,99.73,101.5,96.42,124.84,96.82,102.76,106.11,104.9,105.41
2024,"cannabis","CZ006","CZ","Prague (2)",76.96,74.8,78.38,89.54,77.63,87.64,77.51,76.42,83.3,80.35
2024,"cannabis","CZ009","CZ","Ústí nad Labem",29.95,54.42,50.7,46.22,49.77,47.38,55.6,46.66,48.52,47.72
2024,"cannabis","DK001","DK","Aalborg",77.87,83.2,125.86,76.62,101.26,114.49,55.05,72.04,104.56,90.62
2024,"cannabis","DK002","DK","Aarhus",72.08,56.69,80.49,58.35,57.56,75.04,58.5,62.42,67.86,65.53
2024,"cannabis","DK003","DK","Copenhagen",124.11,122.03,99.23,163.17,110.84,117.51,126.52,124.22,122.69,123.35
2024,"cannabis","DK004","DK","Esbjerg",117.99,146.12,96.52,96.29,87.28,135.44,98.67,120.93,103.88,111.19
2024,"cannabis","DK005","DK","Næstved",89.63,91.5,91.67,95.94,93.58,101.56,90.94,90.69,95.69,93.55
2024,"cannabis","DK006","DK","Odense",73.8,86.93,73.86,52.36,91.49,91.07,79.33,80.02,77.2,78.41
2024,"cannabis","ES001","ES","Barcelona",179.4,244.35,291.5,150.53,214.85,215.24,248.88,224.21,218.03,220.68
2024,"cannabis","ES002","ES","Castellon",65.56,67.85,64.9,65.5,60.47,69.25,61.73,65.05,65.03,65.04
2024,"cannabis","ES004","ES","Lleida",137.09,132.03,114.83,126.05,100.19,127.83,111.16,126.76,117.23,121.31
2024,"cannabis","ES007","ES","Santiago",49.11,60.29,46.67,65,56.02,50.69,52.49,53.96,54.59,54.32
2024,"cannabis","ES008","ES","Tarragona",227.94,230.33,237.46,209.02,254.06,251.71,191.74,216.67,238.06,228.9
2024,"cannabis","FR005","FR","Paris Seine Centre",58.16,37.44,58.5,49.97,55.48,56.45,61.13,52.24,55.1,53.88
2024,"cannabis","GR001","GR","Athens",24.98,42.39,28.55,39.36,20.15,50.96,51.95,39.77,34.75,36.9
2024,"cannabis","HR001","HR","Split",7.88,5.51,3.8,4.82,4.86,4.27,3.32,5.57,4.44,4.93
2024,"cannabis","HR002","HR","Zagreb",78.42,85.51,97.59,,88.34,96.1,83.15,82.36,94.01,88.8
2024,"cannabis","HU001","HU","Budapest",63.33,59.64,51.58,52.6,50.99,56,,62.1,52.79,56.78
2024,"cannabis","IE001","IE","Dublin",94.16,102.11,99.39,98.71,95.85,90.15,106.37,100.88,96.02,98.1
2024,"cannabis","IS002","IS","Reykjavik Klettagarðar",60.9,23.72,3.08,57.15,67.8,113.54,59.65,48.09,60.39,55.12
2024,"cannabis","IT001","IT","Bologna",87.65,75.54,81.27,79.51,83.41,79.29,87.64,83.61,80.87,82.04
2024,"cannabis","IT002","IT","Bozen",50.02,49.26,50.25,48.32,49.36,66.16,55.69,51.66,53.52,52.72
2024,"cannabis","IT003","IT","Milan",52.73,50.54,49.85,,,,59.72,53.26,49.85,52.28
2024,"cannabis","IT004","IT","Rome",81.4,79.67,72.89,70.45,78.03,90.19,78.77,79.95,77.89,78.77
2024,"cannabis","LU002","LU","Luxembourg",160.39,102.33,170.13,80.54,112.33,108.47,248.58,170.43,117.87,140.4
2024,"cannabis","NL001","NL","Amsterdam",415.23,351.26,348.28,246.54,242.86,298.66,333.37,366.62,284.09,319.46
2024,"cannabis","NL002","NL","Eindhoven",130.46,123.72,84.56,116.91,136.16,137.86,142.78,132.32,118.87,124.64
2024,"cannabis","NL003","NL","Groningen",312.18,231.47,205.59,290.17,259.14,260.91,247.14,263.59,253.95,258.08
2024,"cannabis","NL007","NL","Rotterdam (2)",132.77,129.95,133.56,140.28,145.42,153.23,200.71,154.47,143.12,147.99
2024,"cannabis","NL010","NL","Utrecht",126.6,128.49,113.94,102.85,100.26,131.15,153.8,136.3,112.05,122.44
2024,"cannabis","NL011","NL","Zwolle",97.95,101.52,88.92,97.17,106.55,114.07,80.93,93.46,101.68,98.16
2024,"cannabis","NO001","NO","Bergen (2)",151.97,105.14,126.18,117.85,125.84,,150.09,139.79,123.29,132.72
2024,"cannabis","NO007","NO","Oslo (2)",179.66,142.56,167.53,162.79,164.16,174.65,150.44,157.55,167.29,163.11
2024,"cannabis","NO009","NO","Trondheim (2)",110.43,111.9,99.97,97.68,117.47,121.96,116.07,112.8,109.27,110.78
2024,"cannabis","PL003","PL","Krakow P",52.27,32.93,32.93,34.94,47.34,44.46,46.91,44.03,39.92,41.68
2024,"cannabis","PT001","PT","Almada",98.48,146.51,101.98,127.71,117.2,109.35,132.44,125.81,114.06,119.1
2024,"cannabis","PT002","PT","Lisbon",163.76,171.05,160.99,110.8,137.95,135.74,175.55,170.12,136.37,150.83
2024,"cannabis","PT003","PT","Porto",52.12,53.75,52.24,49.05,67.69,56.79,44.52,50.13,56.44,53.74
2024,"cannabis","SE002","SE","Gävle",43.74,42.72,40.31,40.49,42.74,44.52,59.06,48.51,42.01,44.8
2024,"cannabis","SE003","SE","Karlstad",37.25,35.71,43.52,34.15,37.19,34.51,35.54,36.16,37.34,36.84
2024,"cannabis","SE005","SE","Stockholm (2)",63.57,54.96,55.5,52.96,52.83,68.3,55.17,57.9,57.4,57.61
2024,"cannabis","SE009","SE","Trollhättan",47.83,42.12,52.75,47.53,54.1,54.76,49.11,46.35,52.28,49.74
2024,"cannabis","SE012","SE","Växjö",43.78,44.18,48.8,44.27,50.53,44.93,51.46,46.47,47.13,46.85
2024,"cannabis","SI001","SI","Domžale-Kamnik",32.53,62.4,42.49,53.06,47.36,49.39,39,44.65,48.08,46.61
2024,"cannabis","SI002","SI","Koper",90.14,81.87,70.85,94.6,83.29,54.19,98.2,90.07,75.73,81.88
2024,"cannabis","SI003","SI","Kranj",38.97,51.44,39.76,35.84,70.06,38.33,45.14,45.18,46,45.65
2024,"cannabis","SI004","SI","Ljubljana",90.05,79.65,73.83,106.88,68.7,87.24,125.12,98.27,84.16,90.21
2024,"cannabis","SI005","SI","Maribor",49.01,56.51,38.29,89.39,114.44,60.5,46.62,50.71,75.65,64.97
2024,"cannabis","SI006","SI","Novo mesto",50.16,46.64,41.08,31.36,35.23,24.94,28.44,41.75,33.15,36.84
2024,"cannabis","SI007","SI","Velenje",72.33,71.63,62.9,68.29,65.17,65.41,71.53,71.83,65.44,68.18
2024,"cannabis","SK002","SK","Bratislava C",56.64,61.83,64.67,53.13,56.17,60.82,55.97,58.15,58.7,58.46
2024,"cannabis","SK004","SK","Piestany",60.31,51.21,46.44,51.12,51.29,50.25,55.78,55.77,49.77,52.34
2024,"cannabis","TR002","TR","Ankara",18.54,18.99,15.34,20.35,12.92,19.56,12.29,16.6,17.04,16.86
2024,"cannabis","TR004","TR","Istanbul (II-VII)",17.25,16.9,14.85,14.78,16.31,18.99,16.54,16.9,16.23,16.52
2024,"cannabis","US002","US","Seattle",651.43,630.85,556.55,576,545.75,607.44,621.79,634.69,571.43,598.54
2024,"cocaine","AT001","AT","Graz",262.48,436.75,393.81,506.33,385.34,154.01,191.25,296.83,359.87,332.85
2024,"cocaine","AT002","AT","Hall-Wattens",351.33,338.08,365.19,569.27,389,374.64,199.22,296.21,424.53,369.53
2024,"cocaine","AT004","AT","Innsbruck",404.95,534.62,484.66,685.12,618.32,471.72,459.93,466.5,564.96,522.76
2024,"cocaine","AT005","AT","Kapfenberg",152.07,160.89,169.75,195.53,205.85,128.01,153.8,155.59,174.78,166.56
2024,"cocaine","AT006","AT","Klagenfurt",283.45,260.79,368.22,391.6,335.03,273.05,267.09,270.44,341.97,311.32
2024,"cocaine","AT008","AT","Knittelfeld",129.4,174.09,187.57,208.13,150.22,168.79,128.34,143.94,178.68,163.79
2024,"cocaine","AT010","AT","Kufstein",496.86,598.06,680.88,710.76,803.2,468.69,732.17,609.03,665.88,641.52
2024,"cocaine","AT013","AT","Purgstall",45.24,43.06,43.25,62.04,103.66,113.94,53.59,47.3,80.72,66.4
2024,"cocaine","AT011","AT","Region Millstättersee",101.72,120.05,145.09,193.01,246.35,167.65,230.14,150.64,188.02,172
2024,"cocaine","AT014","AT","Ried im Innkreis",51.78,80.24,113.32,198.13,73.87,77.55,76.83,69.62,115.72,95.96
2024,"cocaine","AT015","AT","Salzburg",245.27,270.55,288.61,327.49,344.37,250.98,232.02,249.28,302.86,279.9
2024,"cocaine","AT016","AT","Steyr",82.81,102.35,107.38,342.8,226.5,122.56,63.85,83,199.81,149.75
2024,"cocaine","AT017","AT","Strass im Zillertal",189.83,225.85,208.53,241.62,295.52,237.98,213.29,209.66,245.91,230.38
2024,"cocaine","AT003","AT","Wasserverband Hofsteig",287.74,257.25,273.61,541.88,445.79,308.58,279.13,274.71,392.47,342
2024,"cocaine","AT018","AT","Wien",547.23,393.48,436.94,676.2,452.11,228.03,373.64,438.12,448.32,443.95
2024,"cocaine","AT019","AT","Wiener Neustadt",236.42,294.88,283.93,255.89,337.45,297.47,234.62,255.31,293.68,277.24
2024,"cocaine","AT020","AT","Wildon",101.28,98.14,131.54,177.24,246.07,239.6,165.17,121.53,198.61,165.58
2024,"cocaine","AU002","AU","Australia (59 sites)",198.99,208.7,156.31,210.65,398.11,455.68,248.87,218.85,305.19,268.19
2024,"cocaine","BE002","BE","Antwerp Zuid",1744.35,2176.28,2478.85,2739.28,1648.74,1778.56,1412.75,1777.8,2161.36,1996.98
2024,"cocaine","BE005","BE","Brussels",837.34,1073.23,1067.19,1650.68,1423.61,1310.94,941.4,950.66,1363.1,1186.34
2024,"cocaine","BR005","BR","Belo Horizonte (2)",1340.74,1461.1,4751.5,1843.81,2378.54,1807.21,1305.91,1375.18,2695.26,2189.65
2024,"cocaine","BR007","BR","Brasilia (I-VII)",786.13,772.9,789.55,1033.42,1041.7,859.61,831.6,796.87,931.07,873.56
2024,"cocaine","BR010","BR","Curitiba (2)",1315.76,920.07,822.03,746.61,1140.48,924.73,1214.43,1150.09,908.46,1012.02
2024,"cocaine","BR011","BR","Fortaleza",916.49,948.64,857.82,1039.69,1151.82,742.77,546.53,803.89,948.03,886.25
2024,"cocaine","BR013","BR","Goiânia",267.51,355.79,597.5,550.32,597.15,364.05,665.39,429.57,527.25,485.39
2024,"cocaine","BR017","BR","Natal",1973.42,1545.51,2130.84,1936.95,1633.71,2595.83,2220.82,1913.25,2074.33,2005.3
2024,"cocaine","BR019","BR","Niterói (2)",522.33,502.66,567.92,662,517.96,520.61,446.72,495.1,567.13,537.98
2024,"cocaine","BR023","BR","Porto Alegre (2 - 2024)",1170.42,990.45,528.45,1011.06,1462.41,1311.38,1022.99,1066.47,1078.33,1073.45
2024,"cocaine","BR024","BR","Recife",234.8,172.41,213.01,150.06,256.57,157.59,217.06,208.09,194.31,200.22
2024,"cocaine","BR027","BR","Serraria",1222.57,990.45,510.51,1060.32,1643.05,1477.16,1118.81,1110.61,1172.76,1146.12
2024,"cocaine","BR030","BR","São Luis",96,106.55,141.42,107.74,120.32,93.78,92.59,98.38,115.82,108.34
2024,"cocaine","BR032","BR","São Paulo (I-V)",528.09,498.43,584.78,675.49,965.54,684.65,593.87,540.13,727.61,647.27
2024,"cocaine","CA001","CA","Kitchener",1148.6,1275.8,1318.68,1553.77,1760.93,1630.14,1743.16,1389.19,1565.88,1490.15
2024,"cocaine","CA002","CA","Montreal",22.3,22.27,11.85,15.33,15.66,12.42,6.43,17,13.82,15.18
2024,"cocaine","CH001","CH","Basel",481.33,587.09,715.32,615.34,724.16,331.48,531.67,533.36,596.57,569.48
2024,"cocaine","CH002","CH","Berne",754.33,597.49,787.64,624.31,829.19,438.2,594.26,648.69,669.83,660.77
2024,"cocaine","CH003","CH","Geneva",928.81,815.75,1010.39,1064.89,1060.63,772.16,772.26,838.94,977.02,917.84
2024,"cocaine","CH008","CH","Zurich",1145.66,890.23,1193.53,1163.06,1372.65,1034.94,804.63,946.84,1191.05,1086.39
2024,"cocaine","CL001","CL","Concepción",1520.96,1437.93,2689.69,2104.54,2042.78,926.81,1240.14,1399.68,1940.95,1708.98
2024,"cocaine","CL002","CL","Lebu",3044.25,2960.77,4596.31,4538.97,2135.87,2010.15,2484.43,2829.82,3320.32,3110.11
2024,"cocaine","CL003","CL","Los Angeles",2659.02,3327.62,1518.1,3268.87,1659.02,,2636.87,2987.78,2148.66,2628.16
2024,"cocaine","CY001","CY","Agia Napa",34.71,32.48,41.59,72.12,102.45,22.56,19.24,28.81,59.68,46.45
2024,"cocaine","CY002","CY","Larnaca",48.04,32.54,35.06,17.36,73.08,29.57,35.88,38.82,38.77,38.79
2024,"cocaine","CY003","CY","Limassol",82.56,48.91,170.74,85.37,142.18,85.08,66.47,65.98,120.84,97.33
2024,"cocaine","CY005","CY","Nicosia (2)",46.28,24.07,39.54,65.56,61.07,23.56,44.7,38.35,47.43,43.54
2024,"cocaine","CY007","CY","Paphos",15.34,22.95,80.56,47.36,79.35,14.77,27.93,22.07,55.51,41.18
